grid_id,center_lat,center_lon,predicted_demand,actual_demand,station_count,nearby_subway_stations_count,nearby_bus_stops_count,nearby_restaurants_count,nearby_shops_count,nearby_offices_count,nearby_universities_count,nearby_schools_count,nearby_hospitals_count,nearby_banks_count,nearby_parks_area_sqm
93,42.238249999999994,-71.16625,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,103415.5114646404
1096,42.33725,-71.00874999999999,28.01459,0.0,0,0,0,1,0,0,0,0,0,0,105892.12626224251
789,42.30575,-71.00425000000001,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,81242.51531338716
1491,42.37774999999999,-71.01325,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,114574.08225695687
1095,42.33725,-71.01325,28.01459,0.0,0,0,0,1,0,0,0,0,0,0,105892.12626224251
1570,42.38674999999999,-71.05375000000001,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,80045.36766335784
752,42.30575,-71.17075,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,109936.70423198532
1051,42.33274999999999,-71.01325,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,108466.49065789384
1052,42.33274999999999,-71.00874999999999,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,105892.12626224251
1097,42.33725,-71.00425000000001,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,105892.12626224251
1409,42.37325,-71.18425,27.973389,0.0,0,0,0,1,1,2,0,2,0,0,82540.88894583913
780,42.30575,-71.04475,27.882414,0.0,0,0,0,0,0,0,0,0,0,0,162958.48116974265
1138,42.34174999999999,-71.01775,27.882414,0.0,0,0,0,1,0,0,0,0,0,0,149425.09283331316
469,42.274249999999995,-71.05825,27.823742,0.0,0,1,0,0,0,0,0,0,0,0,644336.8657906121
1346,42.36425,-71.07175000000001,27.808598,23.350813743218808,1,2,3,22,29,9,0,2,4,1,2355009.3460973245
437,42.26975,-71.00425000000001,27.74402,0.0,0,0,0,0,0,0,0,1,0,0,397933.58844056836
393,42.265249999999995,-71.00425000000001,27.74402,0.0,0,0,0,0,0,0,0,1,0,0,402375.25074790965
1071,42.33725,-71.12125,27.523592,0.0,0,0,15,26,21,0,0,1,0,5,55371.60250151072
262,42.25175,-70.99975,27.493973,0.0,0,2,25,26,29,7,0,2,0,5,67071.05375075225
425,42.26975,-71.05825,27.487682,0.0,0,1,0,0,0,0,0,0,0,0,10384.432816736446
356,42.265249999999995,-71.17075,27.397482,0.0,0,0,0,5,9,0,0,0,0,0,0.0
1688,42.40025,-71.11675,27.260296,14.616847826086957,1,2,22,22,24,11,1,5,0,4,75049.66807854702
1174,42.34625,-71.05375000000001,27.234434,19.808314087759815,1,1,10,15,8,14,0,0,0,0,43611.92658398535
1060,42.33725,-71.17075,27.185099,0.0,0,1,3,15,1,0,3,1,0,0,48596.62608295615
1152,42.34625,-71.15275,27.14335,0.0,0,0,26,15,5,2,2,3,1,6,35757.95680333932
1557,42.38674999999999,-71.11225,27.113527,37.380648528879135,2,0,20,20,39,7,5,3,1,1,33105.30015770948
528,42.283249999999995,-71.18875,27.07632,0.0,0,0,0,0,0,0,0,0,0,0,362081.72161453095
529,42.283249999999995,-71.18425,27.07632,0.0,0,0,0,0,0,0,0,0,0,0,362081.72161453095
484,42.27875,-71.18875,27.07632,0.0,0,0,0,0,0,0,0,0,0,0,362081.72161453095
1011,42.32825,-70.99525,27.07632,0.0,0,0,0,0,0,0,0,0,0,0,364232.06903971324
649,42.292249999999996,-71.04025,27.025602,0.0,0,0,0,1,0,0,0,0,0,0,376284.2276268055
781,42.30575,-71.04025,27.025602,0.0,0,0,0,0,0,0,0,0,0,0,416571.6633933163
1527,42.38225,-71.04925,27.000626,0.0,0,0,1,0,0,0,0,0,1,0,21131.986576623254
1264,42.35525,-71.04475,26.997044,13.5708446866485,1,0,10,31,11,11,0,1,0,1,53671.61011488702
1434,42.37325,-71.07175000000001,26.984491,29.237373737373737,1,2,7,8,6,4,0,0,0,2,2005429.2882477865
352,42.265249999999995,-71.18875,26.959864,0.0,0,0,0,0,0,1,0,1,0,0,3537.002551162069
54,42.23375,-71.14375000000001,26.959864,0.0,0,0,0,0,0,1,0,1,0,0,4721.274982124778
1447,42.37325,-71.01325,26.915255,0.0,0,0,0,4,4,0,0,0,0,0,0.0
849,42.314750000000004,-71.13025,26.912544,0.0,0,0,0,0,0,0,0,1,0,0,674747.4467559486
893,42.31925,-71.13025,26.912544,0.0,0,0,0,0,0,0,0,1,0,0,702533.8753399876
1173,42.34625,-71.05825,26.884562,13.68108108108108,1,2,11,23,10,8,3,2,2,2,42658.12928281039
1517,42.38225,-71.09425,26.87923,0.0,0,0,37,41,78,10,0,5,0,2,38789.69786826741
442,42.274249999999995,-71.17975000000001,26.875267,0.0,0,0,1,0,0,1,0,1,0,0,25666.25700401188
1061,42.33725,-71.16625,26.807041,0.0,0,1,3,15,1,0,3,1,0,0,476649.58103794506
1427,42.37325,-71.10325,26.733828,0.0,0,0,31,20,30,13,0,5,2,4,46560.209016288725
398,42.26975,-71.17975000000001,26.662262,0.0,0,0,0,0,0,0,0,1,0,0,25666.25700401188
439,42.26975,-70.99525,26.613089,0.0,0,0,0,0,0,0,0,1,0,0,40137.934469131986
841,42.314750000000004,-71.16625,26.612654,0.0,0,0,0,0,0,2,0,2,0,0,288692.0598959955
842,42.314750000000004,-71.16175000000001,26.612654,0.0,0,0,0,0,0,2,0,2,0,0,288692.0598959955
1062,42.33725,-71.16175000000001,26.599436,0.0,0,1,0,6,0,0,3,0,0,0,476649.58103794506
15,42.22924999999999,-71.12125,26.540459,0.0,0,0,0,0,0,0,0,0,0,0,26636.167097089776
59,42.23375,-71.12125,26.540459,0.0,0,0,0,0,0,0,0,0,0,0,26636.167097089776
16,42.22924999999999,-71.11675,26.540459,0.0,0,0,0,0,0,0,0,0,0,0,26636.167097089776
14,42.22924999999999,-71.12575000000001,26.540459,0.0,0,0,0,0,0,0,0,0,0,0,26636.167097089776
1057,42.33725,-71.18425,26.398863,0.0,0,0,0,0,0,1,0,1,0,0,1926.1372402540512
1510,42.38225,-71.12575000000001,26.392786,56.59718342644321,2,0,15,13,18,7,3,5,0,1,74297.24270192152
312,42.26075,-71.17075,26.336586,0.0,0,0,1,7,6,0,0,0,0,1,0.0
162,42.24275,-71.05375000000001,26.291603,0.0,0,0,0,0,0,0,0,0,0,0,506793.67327925016
163,42.24275,-71.04925,26.291603,0.0,0,0,0,0,0,0,0,0,0,0,506793.67327925016
10,42.22924999999999,-71.14375000000001,26.224554,0.0,0,0,0,0,0,0,0,1,0,0,4721.274982124778
11,42.22924999999999,-71.13925,26.224554,0.0,0,0,0,0,0,0,0,1,0,0,4721.274982124778
12,42.22924999999999,-71.13475,26.224554,0.0,0,0,0,0,0,0,0,1,0,0,4721.274982124778
165,42.24275,-71.04025,26.19413,0.0,0,0,0,0,0,0,0,0,0,0,574197.6659747139
895,42.31925,-71.12125,26.19413,0.0,0,0,0,0,0,0,0,0,0,0,723023.169926056
894,42.31925,-71.12575000000001,26.19413,0.0,0,0,0,0,0,0,0,0,0,0,715485.0371938285
164,42.24275,-71.04475,26.19413,0.0,0,0,0,0,0,0,0,0,0,0,574197.6659747139
208,42.247249999999994,-71.04475,26.19413,0.0,0,0,0,0,0,0,0,0,0,0,574197.6659747139
1649,42.39574999999999,-71.09425,26.098597,0.0,0,0,20,4,20,0,0,3,0,0,54075.13675053004
1289,42.35974999999999,-71.13025,26.088577,27.06776610809535,2,0,20,8,23,14,3,2,0,2,80368.27958750738
1158,42.34625,-71.12575000000001,26.08227,27.698765432098764,1,0,10,46,58,8,0,2,1,8,12501.929685772231
1108,42.34174999999999,-71.15275,26.079739,25.087335698935476,3,0,10,9,4,1,2,1,0,0,454485.4084387564
1107,42.34174999999999,-71.15725,26.01804,0.0,0,0,10,8,2,1,2,3,0,0,529901.7130408216
1544,42.38674999999999,-71.17075,25.981934,0.0,0,0,0,0,0,0,0,2,0,0,46997.93787992005
1554,42.38674999999999,-71.12575000000001,25.937809,16.4798927613941,1,0,6,17,22,8,3,8,0,2,44577.5083643892
184,42.247249999999994,-71.15275,25.924822,0.0,0,0,0,1,2,1,0,2,0,0,30654.769739208085
228,42.25175,-71.15275,25.924822,0.0,0,0,0,1,2,1,0,2,0,0,30246.499842810208
1822,42.41374999999999,-71.10775000000001,25.864141,0.0,0,0,30,12,13,2,1,0,0,2,594113.4964576565
958,42.32374999999999,-71.03575000000001,25.862297,0.0,0,0,0,0,0,0,0,0,0,0,30061.78308030776
433,42.26975,-71.02225,25.835007,0.0,0,1,20,35,37,3,0,0,0,3,2159.425287509185
1221,42.35074999999999,-71.04025,25.82667,13.475699558173785,1,0,10,34,2,6,0,1,0,0,35897.9014709706
1156,42.34625,-71.13475,25.790836,0.0,0,0,6,16,34,13,0,1,0,3,76745.20431022451
53,42.23375,-71.14825,25.724897,0.0,0,0,0,0,0,0,0,1,0,0,11544.390399437369
9,42.22924999999999,-71.14825,25.724897,0.0,0,0,0,0,0,0,0,1,0,0,11544.390399437369
1282,42.35974999999999,-71.16175000000001,25.674337,0.0,0,0,11,16,13,0,0,0,0,0,1992763.9551643196
1376,42.36874999999999,-71.13475,25.61473,0.0,0,0,0,0,0,0,2,2,0,0,2177480.8998469454
1006,42.32825,-71.01775,25.524374,0.0,0,0,0,0,0,0,0,0,0,0,2574.3643956513324
1266,42.35525,-71.03575000000001,25.524374,0.0,0,0,0,0,0,0,0,0,0,0,2082.8564673056417
1013,42.33274999999999,-71.18425,25.524374,0.0,0,0,0,0,0,0,0,0,0,0,1926.1372402540512
1007,42.32825,-71.01325,25.524374,0.0,0,0,0,0,0,0,0,0,0,0,2574.3643956513324
800,42.310249999999996,-71.15275,25.480436,0.0,0,0,1,0,0,0,0,0,0,0,7008.877552067641
650,42.292249999999996,-71.03575000000001,25.428108,0.0,0,0,0,1,0,0,0,0,0,0,331951.62080984446
889,42.31925,-71.14825,25.290365,0.0,0,0,0,0,0,0,0,0,0,0,11144.734796679328
888,42.31925,-71.15275,25.290365,0.0,0,0,0,0,0,0,0,0,0,0,11144.734796679328
1345,42.36425,-71.07625,25.251795,10.52299605781866,1,1,1,20,19,20,1,0,2,1,2357194.1724903793
1181,42.34625,-71.02225,25.214788,0.0,0,0,1,0,0,0,0,0,0,0,2009.7447805299748
1220,42.35074999999999,-71.04475,25.14883,62.34320093774678,3,0,20,43,14,18,0,1,0,1,38679.20545424108
261,42.25175,-71.00425000000001,25.085667,0.0,0,2,27,24,22,7,0,2,0,4,77933.60452672729
1644,42.39574999999999,-71.11675,25.007374,0.0,0,2,21,45,44,14,0,1,0,10,35757.95128768061
634,42.292249999999996,-71.10775000000001,24.98078,0.0,0,0,1,0,0,0,0,0,0,0,8308.795353656997
310,42.26075,-71.17975000000001,24.854061,0.0,0,0,0,0,2,1,0,1,0,0,0.0
266,42.256249999999994,-71.17975000000001,24.854061,0.0,0,0,0,0,2,1,0,1,0,0,0.0
432,42.26975,-71.02674999999999,24.806206,0.0,0,0,22,32,31,2,0,1,0,2,24627.6499336826
6,42.22924999999999,-71.16175000000001,24.784363,0.0,0,1,0,0,1,0,0,1,0,0,0.0
1357,42.36425,-71.02225,24.7718,0.0,0,0,10,44,30,2,0,0,0,0,8734.634847192754
1556,42.38674999999999,-71.11675,24.731808,0.0,0,2,21,44,75,16,5,5,0,5,7294.535326984767
1465,42.37774999999999,-71.13025,24.72756,0.0,0,0,12,2,0,3,3,5,1,0,2139401.2699571354
677,42.29675,-71.11225,24.687794,0.0,0,2,12,9,14,7,0,1,0,1,3146253.851589216
1023,42.33274999999999,-71.13925,24.605988,0.0,0,1,1,0,0,0,0,2,0,0,196962.83640968916
39,42.22924999999999,-71.01325,24.604029,0.0,0,0,0,1,3,0,0,0,0,0,0.0
1518,42.38225,-71.08975000000001,24.431423,22.654986522911052,1,1,31,18,36,7,0,3,0,0,21225.99126680847
355,42.265249999999995,-71.17525,24.337395,0.0,0,0,0,0,4,0,0,1,0,0,0.0
311,42.26075,-71.17525,24.337395,0.0,0,0,0,1,3,0,0,1,0,0,0.0
1396,42.36874999999999,-71.04475,24.230083,5.853372434017595,1,1,6,25,31,11,0,1,1,3,117898.84097763816
1283,42.35974999999999,-71.15725,24.090319,0.0,0,0,14,17,16,0,0,0,0,0,2037134.4587715769
759,42.30575,-71.13925,23.934763,0.0,0,0,0,0,0,1,0,4,0,0,247392.94136167192
1130,42.34174999999999,-71.05375000000001,23.917248,0.0,0,1,19,17,5,4,0,1,0,3,36142.64560515172
1164,42.34625,-71.09875,23.86667,116.96382568952802,3,3,27,61,37,17,4,3,0,8,2723617.7945072036
1786,42.40925,-71.07175000000001,23.835062,0.0,0,0,0,1,0,2,0,2,0,0,182291.81329902998
837,42.314750000000004,-71.18425,23.830523,0.0,0,0,0,0,0,0,0,3,0,0,64173.5125334789
182,42.247249999999994,-71.16175000000001,23.830523,0.0,0,0,0,0,0,0,0,2,0,0,68809.70836333754
794,42.310249999999996,-71.17975000000001,23.830523,0.0,0,0,0,0,0,0,0,2,0,0,64173.5125334789
1435,42.37325,-71.06725,23.809172,18.198924731182796,1,1,7,11,9,3,0,1,0,2,2048569.7635282543
137,42.24275,-71.16625,23.786657,0.0,0,0,0,1,0,0,0,2,0,0,138158.24258306547
138,42.24275,-71.16175000000001,23.786657,0.0,0,0,0,0,0,0,0,3,0,0,138158.24258306547
1512,42.38225,-71.11675,23.778875,0.0,0,0,14,26,52,12,6,2,0,2,40609.92457768997
793,42.310249999999996,-71.18425,23.773645,0.0,0,0,0,0,0,0,0,4,0,0,64173.5125334789
1018,42.33274999999999,-71.16175000000001,23.749306,0.0,0,0,0,0,0,0,2,1,0,0,475238.84719296795
1242,42.35525,-71.14375000000001,23.715218,15.873873873873874,1,0,16,18,20,12,0,1,1,1,71124.19839333546
139,42.24275,-71.15725,23.71424,0.0,0,0,0,0,0,0,0,2,0,0,82669.36386134556
1326,42.36425,-71.16175000000001,23.69186,0.0,0,0,7,17,13,2,0,3,0,0,1989726.7604290398
1469,42.37774999999999,-71.11225,23.66518,41.9925,1,0,18,11,8,5,4,5,1,0,24554.539396533626
38,42.22924999999999,-71.01775,23.655645,0.0,0,0,0,0,1,0,0,0,0,0,0.0
760,42.30575,-71.13475,23.642784,0.0,0,0,0,0,0,1,0,7,1,0,247392.94136167192
1513,42.38225,-71.11225,23.570133,0.0,0,0,14,21,28,8,4,2,0,0,30248.787918291546
1516,42.38225,-71.09875,23.35061,7.757142857142857,1,0,30,43,63,10,0,7,0,3,43795.41762685129
1390,42.36874999999999,-71.07175000000001,23.335245,94.16613916165134,3,2,8,11,14,7,0,1,0,2,2380028.4860311584
103,42.238249999999994,-71.12125,23.115364,0.0,0,0,0,0,2,0,0,1,0,1,0.0
1394,42.36874999999999,-71.05375000000001,23.114906,0.0,0,0,7,25,13,3,0,4,0,0,143334.79305238152
1601,42.39125,-71.11225,23.071587,0.0,0,1,18,8,17,2,3,2,1,2,24160.508766490304
803,42.310249999999996,-71.13925,23.051245,0.0,0,0,0,0,0,0,0,5,0,0,247392.94136167192
809,42.310249999999996,-71.11225,23.006603,17.07986111111111,1,1,14,25,39,21,0,5,0,3,98781.6749718521
1404,42.36874999999999,-71.00874999999999,22.96214,0.0,0,0,0,2,2,0,0,0,0,0,0.0
1360,42.36425,-71.00874999999999,22.96214,0.0,0,0,0,2,2,0,0,0,0,0,0.0
1106,42.34174999999999,-71.16175000000001,22.857899,0.0,0,1,0,7,0,0,3,2,0,0,526582.716331165
1446,42.37325,-71.01775,22.835459,0.0,0,0,1,10,10,0,0,0,0,0,0.0
805,42.310249999999996,-71.13025,22.74166,0.0,0,0,1,0,0,0,0,5,0,0,247392.94136167192
1300,42.35974999999999,-71.08075,22.627075,21.637333333333334,1,1,1,13,7,20,1,0,0,2,2254774.6791740814
1470,42.37774999999999,-71.10775000000001,22.623055,40.51602564102564,1,0,30,13,18,6,1,4,2,0,29974.87108478356
1254,42.35525,-71.08975000000001,22.398184,0.0,0,0,2,3,2,3,1,0,0,0,2238812.340844346
267,42.256249999999994,-71.17525,22.16482,0.0,0,0,1,2,6,0,0,1,0,0,0.0
1083,42.33725,-71.06725,22.10057,20.033854166666668,1,0,20,2,4,3,3,4,2,0,22125.421548699385
200,42.247249999999994,-71.08075,22.078123,0.0,0,0,0,0,0,0,0,1,1,0,0.0
1432,42.37325,-71.08075,22.0486,0.0,0,1,13,15,28,9,0,1,0,3,64191.77758926553
1514,42.38225,-71.10775000000001,21.988453,80.18356276422526,5,0,21,22,40,10,1,3,0,1,31031.660304700228
52,42.23375,-71.15275,21.967598,0.0,0,1,0,0,0,0,0,2,0,0,11544.390399437369
8,42.22924999999999,-71.15275,21.967598,0.0,0,1,0,0,0,0,0,2,0,0,11544.390399437369
1301,42.35974999999999,-71.07625,21.953917,0.0,0,1,1,14,35,21,1,2,2,0,2385373.633061131
1017,42.33274999999999,-71.16625,21.881592,0.0,0,0,1,7,1,0,2,1,0,0,475238.84719296795
353,42.265249999999995,-71.18425,21.857313,0.0,0,0,0,0,0,1,0,2,0,0,3537.002551162069
1467,42.37774999999999,-71.12125,21.851748,26.57103825136612,1,1,18,20,45,13,9,3,0,4,1955641.5721798984
1175,42.34625,-71.04925,21.847078,0.0,0,0,9,13,6,11,0,0,0,0,33699.265372802874
1330,42.36425,-71.14375000000001,21.754934,0.0,0,0,8,4,7,1,0,0,0,1,2228050.2857284527
714,42.301249999999996,-71.14375000000001,21.731298,0.0,0,0,1,0,0,0,0,0,1,0,0.0
1028,42.33274999999999,-71.11675,21.717976,33.421052631578945,1,1,20,19,9,3,1,3,0,1,456625.03129274555
804,42.310249999999996,-71.13475,21.714579,0.0,0,0,0,0,0,0,0,7,0,0,247392.94136167192
394,42.265249999999995,-70.99975,21.60782,0.0,0,0,0,0,0,0,0,2,0,0,411023.5836613577
438,42.26975,-70.99975,21.60782,0.0,0,0,0,0,0,0,0,2,0,0,406581.9213540164
107,42.238249999999994,-71.10325,21.487915,0.0,0,0,0,0,0,1,0,0,0,0,0.0
1019,42.33274999999999,-71.15725,21.456825,0.0,0,0,2,2,1,2,2,1,0,1,506361.35615993827
1149,42.34625,-71.16625,21.275692,0.0,0,0,10,9,4,0,2,3,0,0,108757.1866326236
874,42.314750000000004,-71.01775,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
441,42.274249999999995,-71.18425,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
878,42.314750000000004,-70.99975,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
879,42.314750000000004,-70.99525,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
833,42.310249999999996,-71.00425000000001,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
832,42.310249999999996,-71.00874999999999,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
922,42.31925,-70.99975,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
151,42.24275,-71.10325,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
966,42.32374999999999,-70.99975,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
829,42.310249999999996,-71.02225,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
873,42.314750000000004,-71.02225,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
150,42.24275,-71.10775000000001,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
830,42.310249999999996,-71.01775,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
831,42.310249999999996,-71.01325,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
963,42.32374999999999,-71.01325,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
965,42.32374999999999,-71.00425000000001,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
964,42.32374999999999,-71.00874999999999,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
918,42.31925,-71.01775,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
923,42.31925,-70.99525,21.255568,0.0,0,0,0,0,0,1,0,1,0,0,0.0
37,42.22924999999999,-71.02225,21.243557,0.0,0,0,0,0,0,2,0,0,0,0,0.0
149,42.24275,-71.11225,21.243557,0.0,0,0,0,0,0,2,0,0,0,0,0.0
1157,42.34625,-71.13025,21.223783,12.830472103004292,1,0,8,24,31,14,0,2,0,3,77339.44807547462
1331,42.36425,-71.13925,21.212698,0.0,0,0,9,6,8,5,1,2,0,1,2136899.1705952804
1437,42.37325,-71.05825,21.211218,48.044665012406945,1,0,22,9,7,3,0,1,0,0,205196.1876587438
1102,42.34174999999999,-71.17975000000001,21.197765,0.0,0,0,0,0,0,0,0,2,0,0,21702.722929133986
1072,42.33725,-71.11675,21.158503,0.0,0,0,14,19,15,0,2,3,0,4,208937.72343280734
1116,42.34174999999999,-71.11675,21.126114,0.0,0,0,5,22,24,1,2,3,0,5,227632.3540294069
875,42.314750000000004,-71.01325,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
919,42.31925,-71.01325,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
877,42.314750000000004,-71.00425000000001,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
920,42.31925,-71.00874999999999,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
921,42.31925,-71.00425000000001,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
876,42.314750000000004,-71.00874999999999,21.01121,0.0,0,0,0,0,0,2,0,1,0,0,0.0
194,42.247249999999994,-71.10775000000001,20.945982,0.0,0,0,1,0,0,1,0,1,0,0,0.0
1629,42.39574999999999,-71.18425,20.849676,0.0,0,0,0,0,1,0,0,2,1,0,0.0
1628,42.39574999999999,-71.18875,20.849676,0.0,0,0,0,0,1,0,0,2,1,0,0.0
1084,42.33725,-71.06275,20.781805,0.0,0,0,10,5,3,2,2,1,0,0,1713.3483148678858
1329,42.36425,-71.14825,20.725937,0.0,0,0,5,2,3,0,0,0,0,1,2247100.667630648
751,42.30575,-71.17525,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
1716,42.40474999999999,-71.18875,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
13,42.22924999999999,-71.13025,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
482,42.274249999999995,-70.99975,20.238943,0.0,0,0,0,1,0,0,0,1,0,0,0.0
397,42.26975,-71.18425,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
197,42.247249999999994,-71.09425,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
195,42.247249999999994,-71.10325,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
177,42.247249999999994,-71.18425,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
176,42.247249999999994,-71.18875,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
152,42.24275,-71.09875,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
1226,42.35074999999999,-71.01775,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1231,42.35074999999999,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1230,42.35074999999999,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1229,42.35074999999999,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1228,42.35074999999999,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1227,42.35074999999999,-71.01325,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
702,42.29675,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1225,42.35074999999999,-71.02225,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1224,42.35074999999999,-71.02674999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
659,42.292249999999996,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
703,42.29675,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
656,42.292249999999996,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
657,42.292249999999996,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
615,42.28775,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
658,42.292249999999996,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
611,42.28775,-71.01325,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
614,42.28775,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1184,42.34625,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1274,42.35525,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1273,42.35525,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1272,42.35525,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1182,42.34625,-71.01775,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1183,42.34625,-71.01325,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1271,42.35525,-71.01325,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
527,42.27875,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
526,42.27875,-70.99975,20.20171,0.0,0,0,0,1,0,0,0,0,0,0,0.0
1270,42.35525,-71.01775,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1269,42.35525,-71.02225,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1268,42.35525,-71.02674999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1185,42.34625,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
613,42.28775,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1186,42.34625,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1267,42.35525,-71.03125,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
567,42.283249999999995,-71.01325,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
568,42.283249999999995,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
569,42.283249999999995,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
570,42.283249999999995,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
571,42.283249999999995,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1187,42.34625,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
845,42.314750000000004,-71.14825,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1275,42.35525,-70.99525,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
612,42.28775,-71.00874999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
844,42.314750000000004,-71.15275,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
784,42.30575,-71.02674999999999,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1009,42.32825,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
161,42.24275,-71.05825,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1054,42.33274999999999,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1450,42.37325,-70.99975,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
1449,42.37325,-71.00425000000001,20.20171,0.0,0,0,0,0,0,0,0,0,0,0,0.0
